City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
539,umm kaddadah,0,SD,1610145879,26,13.6017,26.6876,66.15,12.64
540,cadillac,1,US,1610145622,74,44.2519,-85.4012,23.0,3.44
541,stromness,100,GB,1610145797,75,58.965,-3.296,35.6,14.97
542,blagoyevo,96,RU,1610145887,92,63.3667,47.9167,-2.43,4.34
543,zhanaozen,84,KZ,1610145889,83,43.3,52.8,27.48,17.05
544,sharjah,0,AE,1610145892,46,25.3573,55.4033,59.0,3.44
545,dobrinka,98,RU,1610145895,99,52.1653,40.4731,31.69,9.19
546,monkey bay,100,MW,1610145897,75,-14.0728,34.9201,79.27,8.84
547,qaqortoq,75,GL,1610145900,93,60.7167,-46.0333,32.0,2.3
548,filadelfia,90,US,1610145606,60,39.9523,-75.1638,37.0,4.54
549,nsanje,100,MW,1610145905,93,-16.92,35.262,75.65,2.19
